UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,datetime
1473345321,9/8/2016 12:00:00 AM,04:35:21,2.58,44,30.4,71,175.49,4.5,06:09:00,18:32:00,2016-09-08 14:35:21
1473345625,9/8/2016 12:00:00 AM,04:40:25,2.75,43,30.4,73,201.29,5.62,06:09:00,18:32:00,2016-09-08 14:40:25
1473345925,9/8/2016 12:00:00 AM,04:45:25,2.4,43,30.4,74,197.0,5.62,06:09:00,18:32:00,2016-09-08 14:45:25
1473346224,9/8/2016 12:00:00 AM,04:50:24,2.25,43,30.4,74,191.25,6.75,06:09:00,18:32:00,2016-09-08 14:50:24
1473346523,9/8/2016 12:00:00 AM,04:55:23,2.1,43,30.4,75,196.68,5.62,06:09:00,18:32:00,2016-09-08 14:55:23
1473346823,9/8/2016 12:00:00 AM,05:00:23,2.14,43,30.4,74,188.66,7.87,06:09:00,18:32:00,2016-09-08 15:00:23
1473347124,9/8/2016 12:00:00 AM,05:05:24,2.01,43,30.4,75,190.63,3.37,06:09:00,18:32:00,2016-09-08 15:05:24
1473347419,9/8/2016 12:00:00 AM,05:10:19,2.24,43,30.4,75,190.59,2.25,06:09:00,18:32:00,2016-09-08 15:10:19
1473347721,9/8/2016 12:00:00 AM,05:15:21,2.31,42,30.4,74,178.63,6.75,06:09:00,18:32:00,2016-09-08 15:15:21
1473348026,9/8/2016 12:00:00 AM,05:20:26,2.32,42,30.4,73,167.8,4.5,06:09:00,18:32:00,2016-09-08 15:20:26
1473348320,9/8/2016 12:00:00 AM,05:25:20,2.25,42,30.4,71,182.13,5.62,06:09:00,18:32:00,2016-09-08 15:25:20
1473348623,9/8/2016 12:00:00 AM,05:30:23,2.26,42,30.4,70,196.12,7.87,06:09:00,18:32:00,2016-09-08 15:30:23
1473348922,9/8/2016 12:00:00 AM,05:35:22,2.29,43,30.4,68,193.38,5.62,06:09:00,18:32:00,2016-09-08 15:35:22
1473349221,9/8/2016 12:00:00 AM,05:40:21,2.21,43,30.4,66,205.21,7.87,06:09:00,18:32:00,2016-09-08 15:40:21
1473349526,9/8/2016 12:00:00 AM,05:45:26,2.37,44,30.41,64,200.3,6.75,06:09:00,18:32:00,2016-09-08 15:45:26
1473349827,9/8/2016 12:00:00 AM,05:50:27,2.37,45,30.41,64,198.48,3.37,06:09:00,18:32:00,2016-09-08 15:50:27
1473350426,9/8/2016 12:00:00 AM,06:00:26,6.47,45,30.41,66,197.65,4.5,06:09:00,18:32:00,2016-09-08 16:00:26
1473351022,9/8/2016 12:00:00 AM,06:10:22,10.56,44,30.41,67,198.07,6.75,06:09:00,18:32:00,2016-09-08 16:10:22
1473353423,9/8/2016 12:00:00 AM,06:50:23,26.75,46,30.42,69,108.47,3.37,06:09:00,18:32:00,2016-09-08 16:50:23
1473366624,9/8/2016 12:00:00 AM,10:30:24,970.12,57,30.44,72,32.63,1.12,06:09:00,18:32:00,2016-09-08 20:30:24
1473370521,9/8/2016 12:00:00 AM,11:35:21,490.29,57,30.44,76,2.69,3.37,06:09:00,18:32:00,2016-09-08 21:35:21
1473380421,9/8/2016 12:00:00 AM,14:20:21,611.7,55,30.4,94,32.83,5.62,06:09:00,18:32:00,2016-09-09 00:20:21
1473382224,9/8/2016 12:00:00 AM,14:50:24,375.57,55,30.4,91,337.77,6.75,06:09:00,18:32:00,2016-09-09 00:50:24
1473383124,9/8/2016 12:00:00 AM,15:05:24,502.03,55,30.39,92,336.03,2.25,06:09:00,18:32:00,2016-09-09 01:05:24
1473385825,9/8/2016 12:00:00 AM,15:50:25,260.11,55,30.39,92,22.23,3.37,06:09:00,18:32:00,2016-09-09 01:50:25
1473394222,9/8/2016 12:00:00 AM,18:10:22,15.64,50,30.39,100,57.48,3.37,06:09:00,18:32:00,2016-09-09 04:10:22
1473394520,9/8/2016 12:00:00 AM,18:15:20,11.7,50,30.39,100,30.31,4.5,06:09:00,18:32:00,2016-09-09 04:15:20
1473394824,9/8/2016 12:00:00 AM,18:20:24,8.77,50,30.39,100,57.69,0.0,06:09:00,18:32:00,2016-09-09 04:20:24
1473395124,9/8/2016 12:00:00 AM,18:25:24,4.99,50,30.4,100,57.01,1.12,06:09:00,18:32:00,2016-09-09 04:25:24
1473395422,9/8/2016 12:00:00 AM,18:30:22,4.11,50,30.4,101,43.98,3.37,06:09:00,18:32:00,2016-09-09 04:30:22
1473395720,9/8/2016 12:00:00 AM,18:35:20,3.91,50,30.4,101,32.82,3.37,06:09:00,18:32:00,2016-09-09 04:35:20
1473396025,9/8/2016 12:00:00 AM,18:40:25,3.59,50,30.39,101,54.56,2.25,06:09:00,18:32:00,2016-09-09 04:40:25
1473396326,9/8/2016 12:00:00 AM,18:45:26,2.18,49,30.39,101,54.83,1.12,06:09:00,18:32:00,2016-09-09 04:45:26
1473396620,9/8/2016 12:00:00 AM,18:50:20,1.54,50,30.39,101,82.69,2.25,06:09:00,18:32:00,2016-09-09 04:50:20
1473396921,9/8/2016 12:00:00 AM,18:55:21,2.13,50,30.39,101,79.98,1.12,06:09:00,18:32:00,2016-09-09 04:55:21
1473397221,9/8/2016 12:00:00 AM,19:00:21,1.62,49,30.4,101,35.94,4.5,06:09:00,18:32:00,2016-09-09 05:00:21
1473397521,9/8/2016 12:00:00 AM,19:05:21,1.72,49,30.39,101,55.1,1.12,06:09:00,18:32:00,2016-09-09 05:05:21
1473397822,9/8/2016 12:00:00 AM,19:10:22,1.9,49,30.4,101,36.31,4.5,06:09:00,18:32:00,2016-09-09 05:10:22
1473398124,9/8/2016 12:00:00 AM,19:15:24,1.61,49,30.4,101,53.94,3.37,06:09:00,18:32:00,2016-09-09 05:15:24
1473398422,9/8/2016 12:00:00 AM,19:20:22,1.94,49,30.4,101,67.19,3.37,06:09:00,18:32:00,2016-09-09 05:20:22
1473398726,9/8/2016 12:00:00 AM,19:25:26,1.87,49,30.4,101,63.97,3.37,06:09:00,18:32:00,2016-09-09 05:25:26
1473399024,9/8/2016 12:00:00 AM,19:30:24,1.78,49,30.4,101,83.93,2.25,06:09:00,18:32:00,2016-09-09 05:30:24
1473399320,9/8/2016 12:00:00 AM,19:35:20,3.37,48,30.4,101,68.21,3.37,06:09:00,18:32:00,2016-09-09 05:35:20
1473399623,9/8/2016 12:00:00 AM,19:40:23,2.08,48,30.4,101,90.63,4.5,06:09:00,18:32:00,2016-09-09 05:40:23
1473399919,9/8/2016 12:00:00 AM,19:45:19,1.49,48,30.4,101,136.42,4.5,06:09:00,18:32:00,2016-09-09 05:45:19
1473400221,9/8/2016 12:00:00 AM,19:50:21,2.19,48,30.4,101,107.41,3.37,06:09:00,18:32:00,2016-09-09 05:50:21
1473400520,9/8/2016 12:00:00 AM,19:55:20,1.54,48,30.4,101,71.92,2.25,06:09:00,18:32:00,2016-09-09 05:55:20
1473400825,9/8/2016 12:00:00 AM,20:00:25,1.51,48,30.4,101,70.23,2.25,06:09:00,18:32:00,2016-09-09 06:00:25
1473401130,9/8/2016 12:00:00 AM,20:05:30,1.49,48,30.4,101,75.69,3.37,06:09:00,18:32:00,2016-09-09 06:05:30
1473401424,9/8/2016 12:00:00 AM,20:10:24,1.51,48,30.4,101,89.13,2.25,06:09:00,18:32:00,2016-09-09 06:10:24
1473401722,9/8/2016 12:00:00 AM,20:15:22,1.51,47,30.4,101,128.88,4.5,06:09:00,18:32:00,2016-09-09 06:15:22
1473402025,9/8/2016 12:00:00 AM,20:20:25,1.61,48,30.4,101,129.03,4.5,06:09:00,18:32:00,2016-09-09 06:20:25
1473402325,9/8/2016 12:00:00 AM,20:25:25,1.42,47,30.41,101,95.12,4.5,06:09:00,18:32:00,2016-09-09 06:25:25
1473402621,9/8/2016 12:00:00 AM,20:30:21,1.75,47,30.41,101,140.34,5.62,06:09:00,18:32:00,2016-09-09 06:30:21
1473402921,9/8/2016 12:00:00 AM,20:35:21,1.48,46,30.41,101,114.75,5.62,06:09:00,18:32:00,2016-09-09 06:35:21
1473403219,9/8/2016 12:00:00 AM,20:40:19,1.59,46,30.41,101,139.77,9.0,06:09:00,18:32:00,2016-09-09 06:40:19
1473403522,9/8/2016 12:00:00 AM,20:45:22,1.54,45,30.41,101,177.73,2.25,06:09:00,18:32:00,2016-09-09 06:45:22
1473403824,9/8/2016 12:00:00 AM,20:50:24,1.63,44,30.41,101,152.54,6.75,06:09:00,18:32:00,2016-09-09 06:50:24
1473404121,9/8/2016 12:00:00 AM,20:55:21,1.69,44,30.41,101,151.35,4.5,06:09:00,18:32:00,2016-09-09 06:55:21
1473404420,9/8/2016 12:00:00 AM,21:00:20,1.71,44,30.41,100,153.86,5.62,06:09:00,18:32:00,2016-09-09 07:00:20
1473404737,9/8/2016 12:00:00 AM,21:05:37,1.58,44,30.41,99,148.64,3.37,06:09:00,18:32:00,2016-09-09 07:05:37
1473405325,9/8/2016 12:00:00 AM,21:15:25,1.59,44,30.42,93,104.56,7.87,06:09:00,18:32:00,2016-09-09 07:15:25
1473405627,9/8/2016 12:00:00 AM,21:20:27,1.58,44,30.42,88,131.32,9.0,06:09:00,18:32:00,2016-09-09 07:20:27
1473405922,9/8/2016 12:00:00 AM,21:25:22,1.57,44,30.42,88,155.64,7.87,06:09:00,18:32:00,2016-09-09 07:25:22
1473406220,9/8/2016 12:00:00 AM,21:30:20,1.58,44,30.42,89,128.51,7.87,06:09:00,18:32:00,2016-09-09 07:30:20
1473406523,9/8/2016 12:00:00 AM,21:35:23,1.64,45,30.42,90,130.25,5.62,06:09:00,18:32:00,2016-09-09 07:35:23
1473406820,9/8/2016 12:00:00 AM,21:40:20,1.43,45,30.42,90,138.55,4.5,06:09:00,18:32:00,2016-09-09 07:40:20
1473407120,9/8/2016 12:00:00 AM,21:45:20,1.4,44,30.42,91,159.0,3.37,06:09:00,18:32:00,2016-09-09 07:45:20
1473407420,9/8/2016 12:00:00 AM,21:50:20,1.47,44,30.42,91,143.96,2.25,06:09:00,18:32:00,2016-09-09 07:50:20
1473407722,9/8/2016 12:00:00 AM,21:55:22,1.46,44,30.42,91,167.99,3.37,06:09:00,18:32:00,2016-09-09 07:55:22
1473408020,9/8/2016 12:00:00 AM,22:00:20,1.54,44,30.42,91,178.04,10.12,06:09:00,18:32:00,2016-09-09 08:00:20
1473408321,9/8/2016 12:00:00 AM,22:05:21,1.52,44,30.42,91,158.02,6.75,06:09:00,18:32:00,2016-09-09 08:05:21
1473408618,9/8/2016 12:00:00 AM,22:10:18,1.51,44,30.42,91,70.31,4.5,06:09:00,18:32:00,2016-09-09 08:10:18
1473408918,9/8/2016 12:00:00 AM,22:15:18,1.51,44,30.42,91,145.64,4.5,06:09:00,18:32:00,2016-09-09 08:15:18
1473409222,9/8/2016 12:00:00 AM,22:20:22,1.47,44,30.42,91,167.43,6.75,06:09:00,18:32:00,2016-09-09 08:20:22
1473409525,9/8/2016 12:00:00 AM,22:25:25,1.44,44,30.42,91,138.36,7.87,06:09:00,18:32:00,2016-09-09 08:25:25
1473409823,9/8/2016 12:00:00 AM,22:30:23,1.51,44,30.42,90,160.77,7.87,06:09:00,18:32:00,2016-09-09 08:30:23
1473410125,9/8/2016 12:00:00 AM,22:35:25,1.5,44,30.42,90,149.85,6.75,06:09:00,18:32:00,2016-09-09 08:35:25
1473410426,9/8/2016 12:00:00 AM,22:40:26,1.59,44,30.42,89,169.1,6.75,06:09:00,18:32:00,2016-09-09 08:40:26
1473410723,9/8/2016 12:00:00 AM,22:45:23,1.53,44,30.42,88,154.51,9.0,06:09:00,18:32:00,2016-09-09 08:45:23
1473411024,9/8/2016 12:00:00 AM,22:50:24,1.58,44,30.41,88,159.01,6.75,06:09:00,18:32:00,2016-09-09 08:50:24
1473411321,9/8/2016 12:00:00 AM,22:55:21,1.72,44,30.41,88,144.11,5.62,06:09:00,18:32:00,2016-09-09 08:55:21
1473411619,9/8/2016 12:00:00 AM,23:00:19,1.62,44,30.41,87,156.96,5.62,06:09:00,18:32:00,2016-09-09 09:00:19
1473411922,9/8/2016 12:00:00 AM,23:05:22,1.47,44,30.41,87,158.42,4.5,06:09:00,18:32:00,2016-09-09 09:05:22
1473412220,9/8/2016 12:00:00 AM,23:10:20,1.57,43,30.41,88,159.15,3.37,06:09:00,18:32:00,2016-09-09 09:10:20
1473412520,9/8/2016 12:00:00 AM,23:15:20,1.78,43,30.42,88,156.48,6.75,06:09:00,18:32:00,2016-09-09 09:15:20
1473412820,9/8/2016 12:00:00 AM,23:20:20,1.55,43,30.41,88,144.89,4.5,06:09:00,18:32:00,2016-09-09 09:20:20
1473413122,9/8/2016 12:00:00 AM,23:25:22,1.54,43,30.41,88,164.36,5.62,06:09:00,18:32:00,2016-09-09 09:25:22
1473413421,9/8/2016 12:00:00 AM,23:30:21,1.58,43,30.41,89,160.08,4.5,06:09:00,18:32:00,2016-09-09 09:30:21
1473413720,9/8/2016 12:00:00 AM,23:35:20,1.49,43,30.41,88,174.22,5.62,06:09:00,18:32:00,2016-09-09 09:35:20
1473414023,9/8/2016 12:00:00 AM,23:40:23,1.75,42,30.41,90,155.66,3.37,06:09:00,18:32:00,2016-09-09 09:40:23
1473414320,9/8/2016 12:00:00 AM,23:45:20,1.44,42,30.41,89,137.35,5.62,06:09:00,18:32:00,2016-09-09 09:45:20
1473414625,9/8/2016 12:00:00 AM,23:50:25,1.47,42,30.41,89,157.9,2.25,06:09:00,18:32:00,2016-09-09 09:50:25
1473414918,9/8/2016 12:00:00 AM,23:55:18,1.48,42,30.41,90,160.46,2.25,06:09:00,18:32:00,2016-09-09 09:55:18
1473415220,9/9/2016 12:00:00 AM,00:00:20,1.46,42,30.4,90,154.95,3.37,06:09:00,18:31:00,2016-09-09 10:00:20
1473416421,9/9/2016 12:00:00 AM,00:20:21,1.51,42,30.4,92,160.21,5.62,06:09:00,18:31:00,2016-09-09 10:20:21
1473417020,9/9/2016 12:00:00 AM,00:30:20,1.5,42,30.4,94,165.24,5.62,06:09:00,18:31:00,2016-09-09 10:30:20
1473418523,9/9/2016 12:00:00 AM,00:55:23,3.76,42,30.39,96,136.69,4.5,06:09:00,18:31:00,2016-09-09 10:55:23
1473418823,9/9/2016 12:00:00 AM,01:00:23,3.17,42,30.39,96,165.57,9.0,06:09:00,18:31:00,2016-09-09 11:00:23
1473419119,9/9/2016 12:00:00 AM,01:05:19,2.95,42,30.39,97,153.92,7.87,06:09:00,18:31:00,2016-09-09 11:05:19
1473419421,9/9/2016 12:00:00 AM,01:10:21,2.83,42,30.39,97,163.31,5.62,06:09:00,18:31:00,2016-09-09 11:10:21
1473419729,9/9/2016 12:00:00 AM,01:15:29,1.39,42,30.39,97,177.82,6.75,06:09:00,18:31:00,2016-09-09 11:15:29
1473420020,9/9/2016 12:00:00 AM,01:20:20,1.39,42,30.39,96,162.95,6.75,06:09:00,18:31:00,2016-09-09 11:20:20
1473420322,9/9/2016 12:00:00 AM,01:25:22,1.38,42,30.39,96,182.13,6.75,06:09:00,18:31:00,2016-09-09 11:25:22
1473420621,9/9/2016 12:00:00 AM,01:30:21,1.39,42,30.38,95,177.03,4.5,06:09:00,18:31:00,2016-09-09 11:30:21
1473420918,9/9/2016 12:00:00 AM,01:35:18,2.28,42,30.38,95,176.31,5.62,06:09:00,18:31:00,2016-09-09 11:35:18
1473421219,9/9/2016 12:00:00 AM,01:40:19,1.4,42,30.38,96,160.28,4.5,06:09:00,18:31:00,2016-09-09 11:40:19
1473421521,9/9/2016 12:00:00 AM,01:45:21,1.41,43,30.38,97,144.85,5.62,06:09:00,18:31:00,2016-09-09 11:45:21
1473421819,9/9/2016 12:00:00 AM,01:50:19,1.43,43,30.38,98,167.66,4.5,06:09:00,18:31:00,2016-09-09 11:50:19
1473422120,9/9/2016 12:00:00 AM,01:55:20,1.74,43,30.38,98,160.65,3.37,06:09:00,18:31:00,2016-09-09 11:55:20
1473422421,9/9/2016 12:00:00 AM,02:00:21,2.67,43,30.38,98,153.25,5.62,06:09:00,18:31:00,2016-09-09 12:00:21
1473422721,9/9/2016 12:00:00 AM,02:05:21,1.95,43,30.38,99,160.7,4.5,06:09:00,18:31:00,2016-09-09 12:05:21
1473423019,9/9/2016 12:00:00 AM,02:10:19,2.33,43,30.38,99,146.98,4.5,06:09:00,18:31:00,2016-09-09 12:10:19
1473423318,9/9/2016 12:00:00 AM,02:15:18,2.25,43,30.37,99,159.73,3.37,06:09:00,18:31:00,2016-09-09 12:15:18
1473423622,9/9/2016 12:00:00 AM,02:20:22,2.29,44,30.37,100,164.31,3.37,06:09:00,18:31:00,2016-09-09 12:20:22
1473423924,9/9/2016 12:00:00 AM,02:25:24,2.07,44,30.37,100,159.32,3.37,06:09:00,18:31:00,2016-09-09 12:25:24
1473424222,9/9/2016 12:00:00 AM,02:30:22,2.04,44,30.37,100,146.16,4.5,06:09:00,18:31:00,2016-09-09 12:30:22
1473424527,9/9/2016 12:00:00 AM,02:35:27,1.78,44,30.37,100,172.41,4.5,06:09:00,18:31:00,2016-09-09 12:35:27
1473424819,9/9/2016 12:00:00 AM,02:40:19,1.82,44,30.37,100,189.59,5.62,06:09:00,18:31:00,2016-09-09 12:40:19
1473425119,9/9/2016 12:00:00 AM,02:45:19,1.91,44,30.37,100,159.42,4.5,06:09:00,18:31:00,2016-09-09 12:45:19
1473425424,9/9/2016 12:00:00 AM,02:50:24,1.64,44,30.37,100,140.21,5.62,06:09:00,18:31:00,2016-09-09 12:50:24
1473425720,9/9/2016 12:00:00 AM,02:55:20,1.49,44,30.37,100,185.18,9.0,06:09:00,18:31:00,2016-09-09 12:55:20
1473426025,9/9/2016 12:00:00 AM,03:00:25,1.47,44,30.37,100,162.8,3.37,06:09:00,18:31:00,2016-09-09 13:00:25
1473426320,9/9/2016 12:00:00 AM,03:05:20,1.71,44,30.37,101,142.77,4.5,06:09:00,18:31:00,2016-09-09 13:05:20
1473426621,9/9/2016 12:00:00 AM,03:10:21,1.77,44,30.37,101,164.86,4.5,06:09:00,18:31:00,2016-09-09 13:10:21
1473426922,9/9/2016 12:00:00 AM,03:15:22,1.78,44,30.37,101,174.71,4.5,06:09:00,18:31:00,2016-09-09 13:15:22
1473427229,9/9/2016 12:00:00 AM,03:20:29,1.54,44,30.36,101,175.63,4.5,06:09:00,18:31:00,2016-09-09 13:20:29
1473427521,9/9/2016 12:00:00 AM,03:25:21,2.0,44,30.36,101,166.32,4.5,06:09:00,18:31:00,2016-09-09 13:25:21
1473427819,9/9/2016 12:00:00 AM,03:30:19,1.79,44,30.36,101,153.09,3.37,06:09:00,18:31:00,2016-09-09 13:30:19
1473428122,9/9/2016 12:00:00 AM,03:35:22,1.5,44,30.36,101,153.47,4.5,06:09:00,18:31:00,2016-09-09 13:35:22
1473428422,9/9/2016 12:00:00 AM,03:40:22,1.57,44,30.36,101,156.87,3.37,06:09:00,18:31:00,2016-09-09 13:40:22
1473428721,9/9/2016 12:00:00 AM,03:45:21,1.76,44,30.36,101,155.61,6.75,06:09:00,18:31:00,2016-09-09 13:45:21
1473429021,9/9/2016 12:00:00 AM,03:50:21,1.63,44,30.36,101,146.86,4.5,06:09:00,18:31:00,2016-09-09 13:50:21
1473429322,9/9/2016 12:00:00 AM,03:55:22,1.48,44,30.36,101,154.09,4.5,06:09:00,18:31:00,2016-09-09 13:55:22
1473429620,9/9/2016 12:00:00 AM,04:00:20,1.55,44,30.36,101,161.7,5.62,06:09:00,18:31:00,2016-09-09 14:00:20
1473429921,9/9/2016 12:00:00 AM,04:05:21,1.51,44,30.36,101,153.39,4.5,06:09:00,18:31:00,2016-09-09 14:05:21
1473430227,9/9/2016 12:00:00 AM,04:10:27,1.62,44,30.36,101,151.78,3.37,06:09:00,18:31:00,2016-09-09 14:10:27
1473430522,9/9/2016 12:00:00 AM,04:15:22,1.69,44,30.36,101,121.51,4.5,06:09:00,18:31:00,2016-09-09 14:15:22
1473430822,9/9/2016 12:00:00 AM,04:20:22,1.43,44,30.36,101,146.12,4.5,06:09:00,18:31:00,2016-09-09 14:20:22
1473431121,9/9/2016 12:00:00 AM,04:25:21,1.47,44,30.36,101,140.55,4.5,06:09:00,18:31:00,2016-09-09 14:25:21
1473431422,9/9/2016 12:00:00 AM,04:30:22,1.44,44,30.36,101,132.2,3.37,06:09:00,18:31:00,2016-09-09 14:30:22
1473431719,9/9/2016 12:00:00 AM,04:35:19,2.43,44,30.36,101,125.04,1.12,06:09:00,18:31:00,2016-09-09 14:35:19
1473432022,9/9/2016 12:00:00 AM,04:40:22,2.49,44,30.36,101,108.55,2.25,06:09:00,18:31:00,2016-09-09 14:40:22
1473432320,9/9/2016 12:00:00 AM,04:45:20,1.76,44,30.36,101,72.82,3.37,06:09:00,18:31:00,2016-09-09 14:45:20
1473432621,9/9/2016 12:00:00 AM,04:50:21,1.78,44,30.36,101,71.71,3.37,06:09:00,18:31:00,2016-09-09 14:50:21
1473432920,9/9/2016 12:00:00 AM,04:55:20,1.62,44,30.37,101,131.56,5.62,06:09:00,18:31:00,2016-09-09 14:55:20
1473433223,9/9/2016 12:00:00 AM,05:00:23,1.54,44,30.36,101,177.67,3.37,06:09:00,18:31:00,2016-09-09 15:00:23
1473433523,9/9/2016 12:00:00 AM,05:05:23,1.71,44,30.36,100,136.22,1.12,06:09:00,18:31:00,2016-09-09 15:05:23
1473434120,9/9/2016 12:00:00 AM,05:15:20,1.77,44,30.36,99,79.83,2.25,06:09:00,18:31:00,2016-09-09 15:15:20
1473434425,9/9/2016 12:00:00 AM,05:20:25,1.71,43,30.36,98,73.77,4.5,06:09:00,18:31:00,2016-09-09 15:20:25
1473434721,9/9/2016 12:00:00 AM,05:25:21,1.75,43,30.37,97,106.97,2.25,06:09:00,18:31:00,2016-09-09 15:25:21
1473435022,9/9/2016 12:00:00 AM,05:30:22,1.68,43,30.37,96,155.91,2.25,06:09:00,18:31:00,2016-09-09 15:30:22
1473435619,9/9/2016 12:00:00 AM,05:40:19,2.15,43,30.37,95,180.9,1.12,06:09:00,18:31:00,2016-09-09 15:40:19
1473435919,9/9/2016 12:00:00 AM,05:45:19,1.92,43,30.37,96,134.89,3.37,06:09:00,18:31:00,2016-09-09 15:45:19
1473436223,9/9/2016 12:00:00 AM,05:50:23,1.91,43,30.37,96,53.57,2.25,06:09:00,18:31:00,2016-09-09 15:50:23
1473437123,9/9/2016 12:00:00 AM,06:05:23,5.07,42,30.38,97,162.07,5.62,06:09:00,18:31:00,2016-09-09 16:05:23
1473437720,9/9/2016 12:00:00 AM,06:15:20,9.27,42,30.38,97,145.04,6.75,06:09:00,18:31:00,2016-09-09 16:15:20
1473438021,9/9/2016 12:00:00 AM,06:20:21,11.11,42,30.38,98,198.28,7.87,06:09:00,18:31:00,2016-09-09 16:20:21
1473443722,9/9/2016 12:00:00 AM,07:55:22,211.96,50,30.4,90,107.44,4.5,06:09:00,18:31:00,2016-09-09 17:55:22
1473456320,9/9/2016 12:00:00 AM,11:25:20,857.65,56,30.4,75,3.31,3.37,06:09:00,18:31:00,2016-09-09 21:25:20
1473456623,9/9/2016 12:00:00 AM,11:30:23,1054.99,57,30.4,73,25.58,2.25,06:09:00,18:31:00,2016-09-09 21:30:23
1473482722,9/9/2016 12:00:00 AM,18:45:22,1.65,49,30.35,99,131.42,3.37,06:09:00,18:31:00,2016-09-10 04:45:22
1473483022,9/9/2016 12:00:00 AM,18:50:22,1.61,49,30.36,99,160.5,4.5,06:09:00,18:31:00,2016-09-10 04:50:22
1473483322,9/9/2016 12:00:00 AM,18:55:22,1.64,49,30.36,100,154.54,2.25,06:09:00,18:31:00,2016-09-10 04:55:22
1473483620,9/9/2016 12:00:00 AM,19:00:20,1.71,50,30.36,100,136.85,2.25,06:09:00,18:31:00,2016-09-10 05:00:20
1473483925,9/9/2016 12:00:00 AM,19:05:25,1.87,50,30.36,100,162.09,4.5,06:09:00,18:31:00,2016-09-10 05:05:25
1473484221,9/9/2016 12:00:00 AM,19:10:21,1.89,49,30.36,100,125.79,3.37,06:09:00,18:31:00,2016-09-10 05:10:21
1473484820,9/9/2016 12:00:00 AM,19:20:20,1.8,49,30.36,100,49.07,3.37,06:09:00,18:31:00,2016-09-10 05:20:20
1473485124,9/9/2016 12:00:00 AM,19:25:24,1.65,49,30.36,100,109.77,3.37,06:09:00,18:31:00,2016-09-10 05:25:24
1473485419,9/9/2016 12:00:00 AM,19:30:19,1.68,49,30.36,100,32.13,3.37,06:09:00,18:31:00,2016-09-10 05:30:19
1473486021,9/9/2016 12:00:00 AM,19:40:21,1.65,49,30.37,100,125.72,5.62,06:09:00,18:31:00,2016-09-10 05:40:21
1473486323,9/9/2016 12:00:00 AM,19:45:23,1.67,49,30.37,99,122.52,6.75,06:09:00,18:31:00,2016-09-10 05:45:23
1473486629,9/9/2016 12:00:00 AM,19:50:29,1.57,48,30.37,99,138.84,10.12,06:09:00,18:31:00,2016-09-10 05:50:29
1473486925,9/9/2016 12:00:00 AM,19:55:25,2.27,48,30.37,99,161.31,6.75,06:09:00,18:31:00,2016-09-10 05:55:25
1473487222,9/9/2016 12:00:00 AM,20:00:22,2.18,48,30.37,98,139.16,5.62,06:09:00,18:31:00,2016-09-10 06:00:22
1473488123,9/9/2016 12:00:00 AM,20:15:23,1.57,48,30.37,96,53.61,3.37,06:09:00,18:31:00,2016-09-10 06:15:23
1473488423,9/9/2016 12:00:00 AM,20:20:23,1.57,48,30.37,92,105.67,2.25,06:09:00,18:31:00,2016-09-10 06:20:23
1473488721,9/9/2016 12:00:00 AM,20:25:21,1.6,47,30.37,93,52.01,1.12,06:09:00,18:31:00,2016-09-10 06:25:21
1473489022,9/9/2016 12:00:00 AM,20:30:22,1.59,47,30.37,91,144.66,9.0,06:09:00,18:31:00,2016-09-10 06:30:22
1473489319,9/9/2016 12:00:00 AM,20:35:19,1.59,47,30.37,80,109.82,3.37,06:09:00,18:31:00,2016-09-10 06:35:19
1473489623,9/9/2016 12:00:00 AM,20:40:23,1.54,47,30.38,78,133.34,5.62,06:09:00,18:31:00,2016-09-10 06:40:23
1473489921,9/9/2016 12:00:00 AM,20:45:21,1.51,47,30.38,76,130.62,6.75,06:09:00,18:31:00,2016-09-10 06:45:21
1473490221,9/9/2016 12:00:00 AM,20:50:21,1.56,47,30.38,80,142.66,6.75,06:09:00,18:31:00,2016-09-10 06:50:21
1473490521,9/9/2016 12:00:00 AM,20:55:21,1.49,47,30.38,85,100.02,4.5,06:09:00,18:31:00,2016-09-10 06:55:21
1473490820,9/9/2016 12:00:00 AM,21:00:20,1.56,47,30.38,88,176.29,3.37,06:09:00,18:31:00,2016-09-10 07:00:20
1473491119,9/9/2016 12:00:00 AM,21:05:19,1.53,47,30.38,90,142.48,2.25,06:09:00,18:31:00,2016-09-10 07:05:19
1473491419,9/9/2016 12:00:00 AM,21:10:19,1.54,47,30.38,91,115.56,6.75,06:09:00,18:31:00,2016-09-10 07:10:19
1473491722,9/9/2016 12:00:00 AM,21:15:22,1.46,47,30.38,91,167.52,5.62,06:09:00,18:31:00,2016-09-10 07:15:22
1473492025,9/9/2016 12:00:00 AM,21:20:25,1.54,47,30.38,93,96.84,1.12,06:09:00,18:31:00,2016-09-10 07:20:25
1473492325,9/9/2016 12:00:00 AM,21:25:25,1.49,47,30.38,95,55.23,5.62,06:09:00,18:31:00,2016-09-10 07:25:25
1473492620,9/9/2016 12:00:00 AM,21:30:20,1.51,47,30.38,96,131.77,5.62,06:09:00,18:31:00,2016-09-10 07:30:20
1473492922,9/9/2016 12:00:00 AM,21:35:22,1.52,47,30.38,97,50.37,4.5,06:09:00,18:31:00,2016-09-10 07:35:22
1473493225,9/9/2016 12:00:00 AM,21:40:25,1.45,46,30.38,97,176.35,4.5,06:09:00,18:31:00,2016-09-10 07:40:25
